Country,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Jordan,250344.0880777957,281989.43684852513,296375.3585834179,335170.8205859695,383667.937092034,436789.9216514647,469284.3768467748,454715.7917252006,497942.1250560705,511238.0410072276,586491.2697272239,640796.9922588085
Qatar,520039.6887514185,565644.9406454584,599643.1276995636,631552.6563846247,698701.1446585284,751947.8300531753,815019.948119019,848886.1442179495,875489.0436820138,886413.5505395026,905079.953371508,960615.678813255
Poland,2448725.652311926,2251130.4688306767,2133080.845843975,2206723.479094089,2362574.135366534,2534060.949716737,2477917.9984695585,2381336.50295535,2874547.3036068594,2590841.34505899,2347963.1721704854,2447733.8182003014
Hungary,365842.8118780968,370276.28702153824,348265.02506174555,361135.7406581589,402325.3006079879,406624.3778350765,421003.2193875091,419055.9310992895,474560.51583814406,435485.0739044057,450513.0767575856,472222.51573229727
Ukraine,1054729.2045286824,1007035.7472574116,837292.0615732773,921917.0437552992,1020128.9013737052,1096682.686306017,1074472.633281794,1113962.0587914695,1356390.4792322011,431909.0667568534,544813.8023102572,581666.7696503103
Bulgaria,239544.0339905841,238443.46233956737,237231.81137099845,240875.1108604496,295932.9159979057,277717.0839494736,290184.4606467018,304660.841479651,330295.22677602706,317631.70119275124,340961.1117380907,375826.2914259402
Czech Republic,573343.4975632892,548050.0353925618,551579.7501061199,548599.5423612682,615770.0207806588,628551.3036801904,622312.5235283059,606364.501709983,675664.5337491799,629614.9247701226,616937.117541787,579126.552441938
Slovakia,198955.06046807373,184445.2984548562,182315.7585558554,188845.51286161607,210989.1890239107,212243.3369291504,214000.9253673473,213478.26137978013,245166.36235857624,221547.06664321787,216740.7419027186,222387.4031113849
Russian Federation,22324054.70519585,17490971.823196176,16059758.304102734,17836946.432883076,18496746.75044441,20425156.699263625,22266082.14641784,21985048.476984464,24204380.77660897,23489435.02968878,25693534.7059558,27255238.448220912
Romania,614010.6065253137,615538.1071014036,575932.0465048855,601284.046538327,689141.3495162881,718432.0343959668,735727.8428055737,788479.091995524,903006.7551720196,867337.4232563495,903051.8093201322,995654.791705432
Belarus,388269.5151892069,327909.9783193953,262025.108489923,273215.82767835935,259767.7103435489,307127.790792943,295474.4096896247,277390.9339913468,397236.0398722176,373652.2624378037,403029.9356882912,421056.67694514495
"Moldova, Republic of",35844.40284132652,39660.12255432978,34315.683718768705,34373.990178805914,39500.769294831625,47667.27250319841,50522.61616442266,57105.01447532142,77688.33209801803,72207.29237564393,66060.69652041126,72932.28112780776
Ireland,254367.4947904216,286058.2034316801,288007.1734375595,281292.5254147056,285447.2727067255,295588.2346862766,282331.8010159024,286207.6958953294,280636.8652210589,298202.7838397021,312465.4347111139,317762.0064828361
Estonia,201905.05978986336,158058.8289772278,150780.64701246144,182822.24711464503,166625.4695505931,192291.34815345812,203377.8025805837,162288.4325437518,229479.2585020692,216602.5639846857,187001.14704569345,174863.36343515007
Latvia,130085.7960355444,108180.50811839776,102637.53960982648,116791.42117649587,127759.65978007654,134685.85292965683,147376.17342818237,118113.04469293688,171468.60098964715,150205.57213810273,141289.4595004835,140499.66229272285
U.K. of Great Britain and Northern Ireland,2957333.671495808,3013207.371466169,3015814.2495501083,2806240.707778078,2692039.9289963944,2709955.838120602,2575560.074645881,2541087.70010722,2563910.8100273665,2502516.151874165,2577412.140236561,2507585.097674109
Finland,2095488.4187503173,1321652.80105801,1432129.0356675533,1906091.218355977,1804154.2538148216,1839307.9582390585,2122184.162063147,1725441.4630368832,2282718.617337792,2090591.8593033927,2227415.8987027984,2029339.3484871576
Lithuania,137619.19652745666,125000.66705617229,116816.46358805154,129442.98085547416,152676.26445135198,169516.0863893547,170532.03180576777,156210.9514258642,222903.1016928481,196217.9168260228,167139.09373077864,175685.62066855852
Norway,1232193.509084618,801361.9959377202,968025.4943217384,1102048.0002153586,1205856.752217114,1220390.1284157888,1295432.0590263084,1002192.8287683662,1325778.2681764415,1163832.2174949506,1394491.554601116,1141263.4413321596
Denmark,254236.3510513843,214483.7033421676,208852.51938672544,223686.54997875623,231939.66191849703,249663.6256536612,235453.01393552715,248411.3210332477,290906.39689438493,268934.5511454661,268103.3263654474,299185.1300796793
Sweden,1752205.668811614,1171737.7670337255,1282327.836794458,1501147.7274588994,1488415.031782101,1652975.665147066,1623262.241643674,1317985.1644085364,1786529.7066809123,1617755.6149141574,1817710.427930347,1730927.9313856184
Iceland,134605.2904747145,104005.12540118342,134037.5924408428,126662.38672906952,133684.7519423945,107659.390254517,140081.00698699907,121746.88780702064,119713.372720888,104987.48312509913,143287.15898326106,125102.38220867186
Portugal,978895.8209724498,1000873.044245006,999367.6975139176,1000921.5516555356,1051942.8216153318,1008590.8087722016,1022916.243628494,911064.2407929272,916555.2453761154,893509.4937914565,924844.0994276636,891139.1541353213
Spain,3645546.199186343,3639208.144300423,3525653.099048653,3455089.9157641856,3629795.75643907,3549138.4924822105,3632815.972807504,3468611.9663995923,3587302.563956592,3483046.461341151,3626779.9135106034,3612153.156218975
Italy,4534687.622889228,4562068.041979414,4523184.3401942365,4528345.508820624,4893660.826912798,4755221.13890453,4865318.249621991,4834741.317049267,4978783.031020108,4844731.342727864,4776413.821147671,4880483.046106825
San Marino,3530.0459285731404,3438.1851172091897,3362.261006168292,3447.4811657120194,3616.162790114739,3473.3826380061173,3498.016794499229,3491.2915653037085,3702.864143911064,3561.5770955099774,3516.1777999966744,3408.2068525950112
Andorra,7238.7661811478,5811.693606324113,5517.434321699773,5610.864326962887,6129.825237510253,5712.706379242151,6106.966941246915,5660.776301897156,6279.402570798351,5461.808054382309,4170.352304874565,4491.30810889964
The former Yugoslav Republic of Macedonia,68428.69995477873,70437.46849435782,70336.87503218267,66974.86790532457,78356.97417460706,74376.81038515797,80329.87882730943,82619.95249264262,90984.84615026816,72659.11167441212,71490.22888245163,83650.92741245031
Greece,653800.7889399399,647088.1469190279,642280.6116034795,638788.6840557517,742753.9020491225,724272.8118934536,763744.6672594121,792644.1353677611,829350.3268165763,847168.9881039003,862400.8416510408,914919.8063150564
Albania,76485.93601703043,77323.93903707413,68207.23674211347,63690.28100935932,76753.60149389684,78284.4419475457,86872.2057833184,94520.19355323046,107396.49434097504,107920.71394314496,118474.15089671953,135145.92268553
Serbia,448969.3920336288,472928.6578195751,461260.0704762736,474928.6074559821,533273.5588137398,549293.8872016964,592649.3351670372,591830.4580338933,654868.8714146183,617679.8127155369,622609.2604935232,673334.2575519595
Slovenia,81119.67313243588,83536.51199873847,80638.71737681216,81918.11647600023,93130.36910998778,90961.45723331143,90184.05383698062,88243.74683647063,98673.03447939549,93305.93994870932,94717.36301638704,97040.1346764434
Malta,22979.886519700776,23341.472388905186,23029.925177131,23138.758535646684,24396.50682019908,24222.463114092625,24350.365599161963,24733.96128027368,24891.75211877684,24495.13571187749,25709.4679875334,26552.583516792693
Montenegro,36166.78600046961,36869.00757424862,38517.123545037975,37532.26911439131,43386.12535296241,42592.300983060544,43908.253118095694,43596.74699115496,48759.182622450935,49531.06903939505,49531.09471268385,53408.42314434519
Croatia,296359.8781427674,309586.7686186277,302619.6869918382,308140.9911014725,346342.2801368968,331420.8753421197,334670.6283570337,327630.928605216,345431.6111350052,330616.14649891714,327247.31317981234,335272.29817837017
Bosnia & Herzegovina,113604.1922854707,114046.48767017052,117341.04145567224,121394.08921113829,144556.18162933222,139652.60220613057,151509.5249095815,150787.858221623,172897.6638294998,175121.76458893906,188890.25285043888,204269.2502688372
Switzerland,257672.1439866488,246296.0598194773,251566.2201981211,246802.15989508195,267456.4745288287,258922.23143697405,257165.00026788987,250037.4499600472,256308.9349476737,241107.44663016405,220974.8015991965,213342.88918328835
Austria,275121.9378376176,282690.6935502695,285822.6311538211,290046.05368800054,335503.4498081664,338367.88199540967,339271.19656409475,337761.8708622518,382067.5157127184,357631.931298894,361063.50220758736,352900.98351185315
Luxembourg,53338.07661803583,50589.72248616548,51376.29136272839,51711.83458938243,53877.39469686755,59129.22411127279,55893.910912166015,58203.713332161744,59515.24743818174,55922.64188883804,47512.48839553511,47843.57495461727
Monaco,848.3376899195652,839.1173591520272,810.806582293791,868.0706749616887,904.9781710769612,902.2176037133912,769.5522506377276,669.8660794043075,668.2251930755726,665.5696741819382,642.4885161773832,634.8501373225567
Germany,2404186.509869336,2404096.3080211184,2446303.275909428,2417987.0797521537,2646277.398170837,2779119.9319244004,2672161.3149712016,2737489.8412197726,2844990.6832786417,2805130.861042246,2733433.2806240493,2770495.334077382
Liechtenstein,1655.3426523318487,1487.1972701513869,1608.6466310917165,1630.624005417789,1741.963742109958,1727.390915048356,1611.016220389978,1661.2656220582194,1746.0749063227686,1551.742629706392,1466.9230222391152,1438.967214873492
Netherlands,1617694.9202648485,1568495.1885943944,1455030.9568614902,1499754.733659085,1461933.9272548314,1480842.252339756,1443724.5464159683,1346550.1130310374,1291189.9025795506,957764.6115844884,981057.0074361456,1005540.5480465032
France,4046971.630824392,4207457.479989699,4156198.835132416,4055396.471975492,4093494.141055175,4045405.278531429,3878285.2980336673,3745398.3567578415,3674596.5893806536,3472136.760798793,2586468.2008223864,2381616.61743914
Belgium,872662.3504369472,883859.3486436323,864947.7217427586,877079.8480599392,890940.6177386981,918966.8690131012,904736.0667762988,899147.381401509,879426.5595354319,826409.3189325018,669562.2181465705,687545.3198696454
Australia,1093657.6375926584,1136374.40071978,1112124.0230154975,1132140.5283966218,1201266.1459927512,1232465.471087427,1250380.3596414283,1267036.147047812,1300788.856803242,1285871.2739689385,1467458.72118886,1494853.3815016816
New Zealand,170818.4647391336,173513.8027352341,172934.99380392404,168911.71133475972,184007.140699552,176924.4622627574,179641.90419056683,179426.34107383838,173013.83983896385,178252.93120351658,200121.81651638125,210914.02955744075
Papua New Guinea,20611.739246331552,34897.791035874536,25340.79333813738,28304.06153688338,25123.38051838215,26107.60842258521,27464.44742154148,32263.53892283509,33180.11346110935,29782.292302468708,31373.270793820266,28660.11359471717
Vanuatu,5631.84316644487,10723.34628733123,9682.18177013856,19413.17091555305,9821.07048090112,11801.531044427204,1040.008366833189,884.132847767075,712.1619809484366,747.1122935950171,1029.8451327639466,798.3245197540991
Fiji,3058.059357660757,3071.5370564900136,3435.431212002022,3755.0602241770216,4989.347757921147,5580.067402997584,6042.06607015945,6715.243494510592,6510.52963003078,7506.666305918436,8755.056090485405,10165.180762156791
Solomon Islands,419.59286075300975,276.84986818598264,266.1222955787609,281.902844120175,320.17839141152064,346.6054312865816,390.2252964650007,422.0050608574176,448.7651055801148,468.38754116699977,564.1872846222976,615.7100575519544
Palau,245.07932137942635,254.0300238834018,280.309976567182,300.1199347200821,381.3316866999748,419.0207584784604,388.9766010713344,389.8903650655467,425.44686528654654,399.7706688231699,430.1601870463174,449.6393803829072
Marshall Islands,49.213546936067885,42.76293953096165,44.3027610148285,43.70146055069624,52.81347282704184,48.13991953520213,61.76833202219476,67.70187383597973,75.42958024144173,70.10744534380296,67.50959661614661,65.70138049885338
Kiribati,11.284669508324823,14.121162927849449,21.004954178762784,9.384166444247752,18.157303604717345,25.295920615979263,24.86250393513371,23.28336678614804,23.309198275968143,21.34133185148239,33.77988081153701,22.3035529322484
Micronesia (Federated States of),132.18775100320138,155.31311245992708,163.10110791083056,170.40272014032973,214.12988541067816,284.26363494869537,261.6808025412116,299.0540521171748,330.7231395001505,291.23266529324,297.6202402242258,323.64932672661894
Nauru,179.27027049897353,305.678361146678,282.9685816495441,307.57896990670866,336.8199021820928,351.90090543323873,296.57278830888225,365.5616579173828,392.3360422580851,388.09492738410535,349.60123772352347,324.24421595884303
Tonga,352.20385384585927,350.11672815146187,402.67985151936944,404.98028408363854,649.9567441200509,636.8732522567695,746.0278849526944,885.780537406662,982.9569904712482,914.387811531331,1009.777801632414,998.9150156063192
Samoa,361.3772360836677,376.2314038890577,396.8757682861815,467.08469137154543,626.2729347614095,739.4545413511054,785.0349319340843,969.5838758328966,1098.568795463092,1283.270068023777,1615.4713314586988,1793.5487076103109
Tuvalu,0.0368235836572506,0.0370019727404795,0.1129755899894471,0.0845301659229923,0.2232130366213181,0.4626817184336045,1.4653050589795205,3.560827391638476,3.463753096963845,1.9051621493171245,2.611378549360761,4.867862074047912
